adjusted points,att bps,cost,def bps,event id,ga,gd,gf,home,mins,opponent,pas bps,player id,player name,points,position id,round,season,team id
4.0,0.0,,3.0,968422.0,,,,0.0,90.0,NY,0.0,110592.0,Matt Hedges,4.0,2.0,17.0,2018.0,1903.0
1.0,0.0,,0.0,968422.0,,,,0.0,90.0,NY,0.0,130056.0,Ryan Hollingshead,1.0,2.0,17.0,2018.0,1903.0
7.0,0.0,,1.0,968422.0,,,,1.0,90.0,DAL,0.0,131372.0,Sean Davis,7.0,3.0,17.0,2018.0,399.0
5.0,0.0,,2.0,968422.0,,,,0.0,90.0,NY,1.0,147744.0,Carlos Gruezo,5.0,3.0,17.0,2018.0,1903.0
3.0,0.0,,2.0,968422.0,,,,0.0,90.0,NY,0.0,157489.0,Jesse Gonzalez,3.0,1.0,17.0,2018.0,1903.0
14.0,0.0,,1.0,968422.0,,,,1.0,90.0,DAL,0.0,163541.0,Aaron Long,14.0,2.0,17.0,2018.0,399.0
9.0,2.0,,0.0,968422.0,,,,1.0,64.0,DAL,1.0,170782.0,Alejandro Romero Gamarra,9.0,3.0,17.0,2018.0,399.0
15.0,0.0,,2.0,968422.0,,,,1.0,90.0,DAL,0.0,170827.0,Kemar Lawrence,15.0,2.0,17.0,2018.0,399.0
2.0,1.0,,0.0,968422.0,,,,0.0,58.0,NY,0.0,177653.0,Michael Barrios,2.0,3.0,17.0,2018.0,1903.0
1.0,0.0,,0.0,968422.0,,,,0.0,45.0,NY,0.0,177947.0,Tesho Akindele,1.0,4.0,17.0,2018.0,1903.0
8.0,1.0,,1.0,968422.0,,,,1.0,90.0,DAL,0.0,200785.0,Tyler Adams,8.0,3.0,17.0,2018.0,399.0
8.0,0.0,,1.0,968422.0,,,,1.0,90.0,DAL,0.0,202356.0,Tim Parker,8.0,2.0,17.0,2018.0,399.0
2.0,0.0,,0.0,968422.0,,,,0.0,62.0,NY,0.0,226309.0,Jacori Hayes,2.0,3.0,17.0,2018.0,1903.0
5.0,0.0,,2.0,968422.0,,,,1.0,89.0,DAL,0.0,240899.0,Florian Valot,5.0,3.0,17.0,2018.0,399.0
3.0,0.0,,1.0,968422.0,,,,0.0,90.0,NY,1.0,245035.0,Reggie Cannon,3.0,2.0,17.0,2018.0,1903.0
8.0,0.0,,0.0,968420.0,,,,0.0,90.0,ORL,1.0,13356.0,Rod Fanni,8.0,2.0,17.0,2018.0,1616.0
2.0,0.0,,1.0,968420.0,,,,1.0,90.0,MTL,0.0,18005.0,Jonathan Spector,2.0,2.0,17.0,2018.0,6900.0
9.0,1.0,,0.0,968420.0,,,,0.0,90.0,ORL,0.0,37996.0,Ignacio Piatti,9.0,3.0,17.0,2018.0,1616.0
3.0,0.0,,1.0,968420.0,,,,1.0,66.0,MTL,0.0,39276.0,Will Johnson,3.0,3.0,17.0,2018.0,6900.0
3.0,1.0,,1.0,968420.0,,,,1.0,90.0,MTL,0.0,41703.0,Sacha Kljestan,3.0,3.0,17.0,2018.0,6900.0
3.0,1.0,,0.0,968420.0,,,,1.0,90.0,MTL,0.0,60318.0,Dom Dwyer,3.0,4.0,17.0,2018.0,6900.0
6.0,0.0,,4.0,968420.0,,,,1.0,90.0,MTL,1.0,60906.0,Lamine Sane,4.0,2.0,17.0,2018.0,6900.0
7.0,0.0,,0.0,968420.0,,,,0.0,90.0,ORL,1.0,82752.0,Saphir Taider,7.0,3.0,17.0,2018.0,1616.0
9.0,0.0,,1.0,968420.0,,,,0.0,90.0,ORL,1.0,89080.0,Rudy Camacho,9.0,2.0,17.0,2018.0,1616.0
3.0,0.0,,1.0,968420.0,,,,1.0,90.0,MTL,0.0,94368.0,Justin Meram,3.0,3.0,17.0,2018.0,6900.0
3.0,0.0,,2.0,968420.0,,,,1.0,90.0,MTL,0.0,95611.0,Joe Bendik,3.0,1.0,17.0,2018.0,6900.0
2.0,0.0,,0.0,968420.0,,,,1.0,74.0,MTL,0.0,96201.0,Donny Toia,2.0,2.0,17.0,2018.0,6900.0
4.0,0.0,,0.0,968420.0,,,,1.0,90.0,MTL,2.0,102456.0,Oriol Rosell,4.0,3.0,17.0,2018.0,6900.0
7.0,0.0,,0.0,968420.0,,,,0.0,90.0,ORL,0.0,109275.0,Evan Bush,7.0,1.0,17.0,2018.0,1616.0
12.0,3.0,,2.0,968420.0,,,,0.0,90.0,ORL,1.0,120760.0,Alejandro Silva,12.0,3.0,17.0,2018.0,1616.0
10.0,1.0,,1.0,968420.0,,,,0.0,77.0,ORL,1.0,131840.0,Chris Duvall,10.0,2.0,17.0,2018.0,1616.0
4.0,2.0,,0.0,968420.0,,,,0.0,65.0,ORL,0.0,153016.0,Matteo Mancosu,4.0,4.0,17.0,2018.0,1616.0
9.0,0.0,,2.0,968420.0,,,,0.0,90.0,ORL,0.0,177928.0,Daniel Lovitz,9.0,2.0,17.0,2018.0,1616.0
5.0,0.0,,2.0,968420.0,,,,0.0,90.0,ORL,0.0,182906.0,Samuel Piette,5.0,3.0,17.0,2018.0,1616.0
3.0,0.0,,0.0,968420.0,,,,1.0,62.0,MTL,1.0,212993.0,Amro Tarek,3.0,2.0,17.0,2018.0,6900.0
3.0,0.0,,0.0,968420.0,,,,1.0,90.0,MTL,1.0,217788.0,Josue Colman,3.0,3.0,17.0,2018.0,6900.0
3.0,0.0,,0.0,968420.0,,,,0.0,84.0,ORL,0.0,234764.0,Ken Krolicki,3.0,3.0,17.0,2018.0,1616.0
6.0,1.0,,1.0,968419.0,,,,0.0,90.0,SKC,0.0,12875.0,DaMarcus Beasley,6.0,2.0,17.0,2018.0,1897.0
2.0,0.0,,1.0,968419.0,,,,0.0,90.0,SKC,0.0,16854.0,Philippe Senderos,2.0,2.0,17.0,2018.0,1897.0
11.0,3.0,,0.0,968419.0,,,,1.0,90.0,HOU,0.0,42453.0,Johnny Russell,11.0,3.0,17.0,2018.0,421.0
5.0,2.0,,1.0,968419.0,,,,1.0,90.0,HOU,1.0,50105.0,Roger Espinoza,5.0,3.0,17.0,2018.0,421.0
3.0,1.0,,0.0,968419.0,,,,0.0,90.0,SKC,0.0,55209.0,Boniek Garcia,3.0,3.0,17.0,2018.0,1897.0
1.0,0.0,,0.0,968419.0,,,,1.0,90.0,HOU,0.0,60210.0,Graham Zusi,1.0,2.0,17.0,2018.0,421.0
4.0,0.0,,2.0,968419.0,,,,1.0,90.0,HOU,1.0,78023.0,Ike Opara,3.0,2.0,17.0,2018.0,421.0
3.0,0.0,,1.0,968419.0,,,,0.0,87.0,SKC,0.0,82518.0,Eric Alexander,0.0,3.0,17.0,2018.0,1897.0
3.0,0.0,,1.0,968419.0,,,,1.0,90.0,HOU,0.0,86155.0,Ilie Sanchez,3.0,3.0,17.0,2018.0,421.0
3.0,0.0,,2.0,968419.0,,,,1.0,90.0,HOU,0.0,86938.0,Tim Melia,3.0,1.0,17.0,2018.0,421.0
4.0,0.0,,4.0,968419.0,,,,0.0,90.0,SKC,0.0,95309.0,Joe Willis,4.0,1.0,17.0,2018.0,1897.0
2.0,0.0,,0.0,968419.0,,,,1.0,85.0,HOU,0.0,104369.0,Yohan Croizet,2.0,3.0,17.0,2018.0,421.0
3.0,1.0,,0.0,968419.0,,,,1.0,76.0,HOU,0.0,109320.0,Gerso Fernandes,3.0,4.0,17.0,2018.0,421.0
6.0,1.0,,0.0,968419.0,,,,0.0,73.0,SKC,0.0,119575.0,Romell Quioto,6.0,4.0,17.0,2018.0,1897.0
9.0,2.0,,2.0,968419.0,,,,0.0,90.0,SKC,0.0,153399.0,Tomas Martinez,9.0,3.0,17.0,2018.0,1897.0
1.0,0.0,,0.0,968419.0,,,,0.0,90.0,SKC,0.0,170945.0,Adam Lundkvist,1.0,2.0,17.0,2018.0,1897.0
3.0,1.0,,0.0,968419.0,,,,0.0,81.0,SKC,0.0,173145.0,Alberth Elis,3.0,4.0,17.0,2018.0,1897.0
13.0,1.0,,0.0,968419.0,,,,0.0,89.0,SKC,0.0,177658.0,Mauro Manotas,13.0,4.0,17.0,2018.0,1897.0
1.0,0.0,,1.0,968419.0,,,,0.0,90.0,SKC,0.0,196287.0,Alejandro Fuenmayor,1.0,2.0,17.0,2018.0,1897.0
3.0,0.0,,1.0,968419.0,,,,1.0,90.0,HOU,1.0,200190.0,Graham Smith,3.0,2.0,17.0,2018.0,421.0
15.0,2.0,,0.0,968419.0,,,,1.0,90.0,HOU,0.0,213866.0,Daniel Salloi,15.0,3.0,17.0,2018.0,421.0
2.0,0.0,,1.0,968419.0,,,,1.0,90.0,HOU,0.0,220205.0,Jaylin Lindsey,2.0,2.0,17.0,2018.0,421.0
2.0,0.0,,0.0,968418.0,,,,0.0,90.0,COL,1.0,12780.0,Tyrone Mears,2.0,2.0,17.0,2018.0,6977.0
5.0,0.0,,4.0,968418.0,,,,1.0,90.0,MIN,0.0,15337.0,Tim Howard,5.0,1.0,17.0,2018.0,436.0
7.0,0.0,,0.0,968418.0,,,,1.0,90.0,MIN,0.0,45099.0,Tommy Smith,7.0,2.0,17.0,2018.0,436.0
8.0,0.0,,0.0,968418.0,,,,1.0,90.0,MIN,1.0,53477.0,Edgar Castillo,8.0,2.0,17.0,2018.0,436.0
7.0,2.0,,0.0,968418.0,,,,0.0,85.0,COL,0.0,59403.0,Carlos Darwin Quintero,7.0,4.0,17.0,2018.0,6977.0
5.0,0.0,,1.0,968418.0,,,,1.0,90.0,MIN,0.0,60490.0,Danny Wilson,5.0,2.0,17.0,2018.0,436.0
5.0,1.0,,2.0,968418.0,,,,0.0,90.0,COL,0.0,63954.0,Rasmus Schuller,5.0,3.0,17.0,2018.0,6977.0
2.0,0.0,,2.0,968418.0,,,,0.0,90.0,COL,0.0,77521.0,Bobby Shuttleworth,2.0,1.0,17.0,2018.0,6977.0
3.0,0.0,,0.0,968418.0,,,,0.0,90.0,COL,1.0,83072.0,Collen Warner,3.0,3.0,17.0,2018.0,6977.0
2.0,0.0,,0.0,968418.0,,,,1.0,73.0,MIN,0.0,95287.0,Jack McBean,2.0,4.0,17.0,2018.0,436.0
2.0,0.0,,1.0,968418.0,,,,0.0,90.0,COL,0.0,95330.0,Michael Boxall,2.0,2.0,17.0,2018.0,6977.0
3.0,1.0,,0.0,968418.0,,,,1.0,69.0,MIN,0.0,107978.0,Johan Blomberg,3.0,3.0,17.0,2018.0,436.0
12.0,2.0,,0.0,968418.0,,,,0.0,77.0,COL,0.0,110596.0,Miguel Ibarra,9.0,3.0,17.0,2018.0,6977.0
5.0,0.0,,1.0,968418.0,,,,1.0,57.0,MIN,0.0,110607.0,Enzo Martinez,5.0,3.0,17.0,2018.0,436.0
8.0,3.0,,1.0,968418.0,,,,1.0,90.0,MIN,2.0,114041.0,Jack Price,8.0,3.0,17.0,2018.0,436.0
2.0,0.0,,0.0,968418.0,,,,0.0,64.0,COL,0.0,131841.0,Collin Martin,2.0,3.0,17.0,2018.0,6977.0
3.0,1.0,,0.0,968418.0,,,,1.0,90.0,MIN,0.0,132134.0,Sam Nicholson,3.0,3.0,17.0,2018.0,436.0
5.0,0.0,,3.0,968418.0,,,,0.0,90.0,COL,0.0,159702.0,Alexi Gomez,5.0,3.0,17.0,2018.0,6977.0
7.0,0.0,,0.0,968418.0,,,,0.0,81.0,COL,0.0,163397.0,Christian Ramirez,7.0,4.0,17.0,2018.0,6977.0
3.0,1.0,,1.0,968418.0,,,,0.0,90.0,COL,0.0,186250.0,Brent Kallman,3.0,2.0,17.0,2018.0,6977.0
3.0,1.0,,0.0,968418.0,,,,1.0,90.0,MIN,0.0,202376.0,Dominique Badji,3.0,4.0,17.0,2018.0,436.0
3.0,0.0,,1.0,968418.0,,,,1.0,90.0,MIN,1.0,210151.0,Deklan Wynne,3.0,2.0,17.0,2018.0,436.0
4.0,0.0,,2.0,968423.0,,,,1.0,90.0,SJ,0.0,15310.0,Nick Rimando,4.0,1.0,17.0,2018.0,1899.0
5.0,0.0,,2.0,968423.0,,,,1.0,90.0,SJ,1.0,15517.0,Kyle Beckerman,5.0,3.0,17.0,2018.0,1899.0
3.0,0.0,,1.0,968423.0,,,,0.0,90.0,RSL,0.0,27058.0,Francois Affolter,3.0,2.0,17.0,2018.0,1131.0
2.0,0.0,,0.0,968423.0,,,,0.0,90.0,RSL,0.0,41647.0,Chris Wondolowski,2.0,4.0,17.0,2018.0,1131.0
4.0,0.0,,2.0,968423.0,,,,0.0,90.0,RSL,0.0,51937.0,Florian Jungwirth,4.0,3.0,17.0,2018.0,1131.0
8.0,1.0,,0.0,968423.0,,,,0.0,90.0,RSL,0.0,54980.0,Danny Hoesen,8.0,3.0,17.0,2018.0,1131.0
3.0,1.0,,0.0,968423.0,,,,0.0,78.0,RSL,0.0,66553.0,Magnus Eriksson,3.0,3.0,17.0,2018.0,1131.0
7.0,0.0,,1.0,968423.0,,,,1.0,90.0,SJ,0.0,68431.0,Damir Kreilach,7.0,3.0,17.0,2018.0,1899.0
2.0,0.0,,0.0,968423.0,,,,1.0,90.0,SJ,0.0,77994.0,Marcelo Silva,2.0,2.0,17.0,2018.0,1899.0
11.0,4.0,,1.0,968423.0,,,,1.0,90.0,SJ,1.0,84481.0,Albert Rusnak,11.0,3.0,17.0,2018.0,1899.0
4.0,1.0,,1.0,968423.0,,,,0.0,90.0,RSL,0.0,88940.0,Valeri Qazaishvili,4.0,3.0,17.0,2018.0,1131.0
5.0,0.0,,3.0,968423.0,,,,0.0,90.0,RSL,0.0,163523.0,Jimmy Ockford,5.0,2.0,17.0,2018.0,1131.0
5.0,0.0,,3.0,968423.0,,,,0.0,90.0,RSL,0.0,174109.0,Nick Lima,5.0,2.0,17.0,2018.0,1131.0
3.0,0.0,,0.0,968423.0,,,,1.0,90.0,SJ,1.0,178386.0,Brooks Lennon,3.0,3.0,17.0,2018.0,1899.0
4.0,2.0,,0.0,968423.0,,,,1.0,73.0,SJ,0.0,194187.0,Sebastian Saucedo,4.0,3.0,17.0,2018.0,1899.0
5.0,3.0,,0.0,968423.0,,,,1.0,90.0,SJ,0.0,196666.0,Jefferson Savarino,5.0,4.0,17.0,2018.0,1899.0
6.0,1.0,,0.0,968423.0,,,,1.0,80.0,SJ,0.0,197422.0,Corey Baird,6.0,4.0,17.0,2018.0,1899.0
3.0,0.0,,1.0,968423.0,,,,1.0,59.0,SJ,1.0,202198.0,Nick Besler,3.0,3.0,17.0,2018.0,1899.0
5.0,0.0,,2.0,968423.0,,,,1.0,90.0,SJ,1.0,220877.0,Danilo Acosta,5.0,2.0,17.0,2018.0,1899.0
4.0,0.0,,2.0,968423.0,,,,0.0,90.0,RSL,0.0,221400.0,Andrew Tarbell,4.0,1.0,17.0,2018.0,1131.0
2.0,0.0,,0.0,968423.0,,,,0.0,71.0,RSL,0.0,245628.0,Jackson Yueill,2.0,3.0,17.0,2018.0,1131.0
2.0,0.0,,0.0,968423.0,,,,0.0,88.0,RSL,0.0,423553.0,Kevin Partida,2.0,2.0,17.0,2018.0,1131.0
2.0,1.0,,0.0,968424.0,,,,0.0,90.0,SEA,0.0,15208.0,Bastian Schweinsteiger,2.0,3.0,17.0,2018.0,1207.0
9.0,2.0,,0.0,968424.0,,,,1.0,90.0,CHI,0.0,20226.0,Clint Dempsey,9.0,4.0,17.0,2018.0,3500.0
5.0,0.0,,2.0,968424.0,,,,1.0,90.0,CHI,1.0,33808.0,Chad Marshall,5.0,2.0,17.0,2018.0,3500.0
4.0,0.0,,1.0,968424.0,,,,0.0,90.0,SEA,1.0,41626.0,Dax McCarty,4.0,3.0,17.0,2018.0,1207.0
5.0,0.0,,3.0,968424.0,,,,1.0,90.0,CHI,0.0,60238.0,Stefan Frei,5.0,1.0,17.0,2018.0,3500.0
5.0,1.0,,1.0,968424.0,,,,1.0,84.0,CHI,1.0,60244.0,Osvaldo Alonso,5.0,3.0,17.0,2018.0,3500.0
6.0,2.0,,0.0,968424.0,,,,1.0,90.0,CHI,2.0,77992.0,Nicolas Lodeiro,6.0,3.0,17.0,2018.0,3500.0
2.0,0.0,,0.0,968424.0,,,,0.0,89.0,SEA,0.0,82064.0,Nemanja Nikolic,2.0,4.0,17.0,2018.0,1207.0
11.0,4.0,,0.0,968424.0,,,,0.0,90.0,SEA,0.0,83055.0,Aleksandar Katai,11.0,3.0,17.0,2018.0,1207.0
2.0,0.0,,0.0,968424.0,,,,1.0,69.0,CHI,0.0,91373.0,Victor Rodriguez,2.0,3.0,17.0,2018.0,3500.0
7.0,2.0,,0.0,968424.0,,,,1.0,90.0,CHI,0.0,95272.0,Will Bruin,7.0,4.0,17.0,2018.0,3500.0
6.0,0.0,,4.0,968424.0,,,,0.0,90.0,SEA,0.0,95298.0,Richard Sanchez,6.0,1.0,17.0,2018.0,1207.0
3.0,0.0,,0.0,968424.0,,,,0.0,90.0,SEA,1.0,117330.0,Jorge Corrales,3.0,2.0,17.0,2018.0,1207.0
6.0,0.0,,3.0,968424.0,,,,1.0,90.0,CHI,1.0,120764.0,Kim Kee-Hee,6.0,2.0,17.0,2018.0,3500.0
3.0,0.0,,1.0,968424.0,,,,0.0,90.0,SEA,1.0,133042.0,Jonathan Campbell,3.0,2.0,17.0,2018.0,1207.0
2.0,0.0,,0.0,968424.0,,,,0.0,60.0,SEA,0.0,152151.0,Luis Solignac,2.0,3.0,17.0,2018.0,1207.0
2.0,0.0,,0.0,968424.0,,,,0.0,90.0,SEA,0.0,172474.0,Brandon Vincent,2.0,2.0,17.0,2018.0,1207.0
3.0,0.0,,1.0,968424.0,,,,1.0,90.0,CHI,1.0,172762.0,Cristian Roldan,3.0,3.0,17.0,2018.0,3500.0
5.0,0.0,,0.0,968424.0,,,,1.0,72.0,CHI,0.0,177976.0,Harry Shipp,5.0,3.0,17.0,2018.0,3500.0
3.0,0.0,,1.0,968424.0,,,,1.0,90.0,CHI,1.0,244410.0,Nouhou Tolo,3.0,2.0,17.0,2018.0,3500.0
7.0,1.0,,0.0,968424.0,,,,0.0,90.0,SEA,1.0,244988.0,Brandt Bronico,7.0,3.0,17.0,2018.0,1207.0
3.0,0.0,,1.0,968424.0,,,,0.0,72.0,SEA,0.0,443517.0,Diego Campos,3.0,3.0,17.0,2018.0,1207.0
10.0,2.0,,1.0,968426.0,,,,1.0,90.0,CLB,1.0,20525.0,Benny Feilhaber,10.0,3.0,17.0,2018.0,11690.0
10.0,3.0,,0.0,968426.0,,,,1.0,90.0,CLB,1.0,28580.0,Lee Nguyen,10.0,3.0,17.0,2018.0,11690.0
8.0,0.0,,1.0,968426.0,,,,1.0,90.0,CLB,0.0,41599.0,Jordan Harvey,8.0,2.0,17.0,2018.0,11690.0
16.0,0.0,,2.0,968426.0,,,,1.0,90.0,CLB,1.0,42584.0,Laurent Ciman,16.0,2.0,17.0,2018.0,11690.0
2.0,1.0,,0.0,968426.0,,,,0.0,90.0,LAFC,0.0,47681.0,Federico Higuain,2.0,3.0,17.0,2018.0,454.0
1.0,0.0,,0.0,968426.0,,,,0.0,90.0,LAFC,0.0,49483.0,Harrison Afful,1.0,2.0,17.0,2018.0,454.0
3.0,0.0,,1.0,968426.0,,,,0.0,90.0,LAFC,1.0,66905.0,Jonathan Mensah,3.0,2.0,17.0,2018.0,454.0
8.0,0.0,,0.0,968426.0,,,,1.0,90.0,CLB,1.0,82845.0,Steven Beitashour,8.0,2.0,17.0,2018.0,11690.0
3.0,0.0,,2.0,968426.0,,,,0.0,90.0,LAFC,0.0,90644.0,Jon Kempin,3.0,1.0,17.0,2018.0,454.0
2.0,0.0,,1.0,968426.0,,,,0.0,83.0,LAFC,0.0,92202.0,Pedro Santos,2.0,3.0,17.0,2018.0,454.0
8.0,1.0,,0.0,968426.0,,,,1.0,89.0,CLB,0.0,111847.0,Adama Diomande,8.0,4.0,17.0,2018.0,11690.0
4.0,0.0,,1.0,968426.0,,,,0.0,90.0,LAFC,1.0,148995.0,Wil Trapp,4.0,3.0,17.0,2018.0,454.0
2.0,0.0,,0.0,968426.0,,,,0.0,90.0,LAFC,0.0,149359.0,Gyasi Zardes,2.0,4.0,17.0,2018.0,454.0
10.0,0.0,,2.0,968426.0,,,,1.0,90.0,CLB,1.0,151933.0,Walker Zimmerman,10.0,2.0,17.0,2018.0,11690.0
8.0,0.0,,1.0,968426.0,,,,1.0,90.0,CLB,0.0,202361.0,Tyler Miller,8.0,1.0,17.0,2018.0,11690.0
1.0,0.0,,0.0,968426.0,,,,0.0,75.0,LAFC,1.0,222820.0,Milton Valenzuela,1.0,2.0,17.0,2018.0,454.0
3.0,0.0,,1.0,968426.0,,,,1.0,90.0,CLB,0.0,223256.0,Diego Rossi,3.0,4.0,17.0,2018.0,11690.0
5.0,0.0,,2.0,968426.0,,,,0.0,90.0,LAFC,1.0,227232.0,Artur de Lima Junior,5.0,3.0,17.0,2018.0,454.0
6.0,0.0,,3.0,968426.0,,,,1.0,90.0,CLB,1.0,232274.0,Eduard Atuesta,6.0,3.0,17.0,2018.0,11690.0
4.0,0.0,,3.0,968426.0,,,,0.0,90.0,LAFC,1.0,244927.0,Lalas Abubakar,4.0,2.0,17.0,2018.0,454.0
4.0,1.0,,1.0,968426.0,,,,1.0,90.0,CLB,0.0,245764.0,Latif Blessing,4.0,4.0,17.0,2018.0,11690.0
2.0,0.0,,0.0,968426.0,,,,0.0,66.0,LAFC,0.0,422981.0,Luis Argudo,2.0,3.0,17.0,2018.0,454.0
8.0,0.0,,1.0,968425.0,,,,0.0,90.0,ATL,0.0,41004.0,Larrys Mabiala,8.0,2.0,17.0,2018.0,1581.0
5.0,0.0,,3.0,968425.0,,,,1.0,90.0,POR,0.0,41551.0,Jeff Larentowicz,5.0,3.0,17.0,2018.0,11091.0
5.0,0.0,,1.0,968425.0,,,,1.0,90.0,POR,2.0,41552.0,Michael Parkhurst,5.0,2.0,17.0,2018.0,11091.0
4.0,0.0,,2.0,968425.0,,,,1.0,90.0,POR,0.0,41705.0,Brad Guzan,4.0,1.0,17.0,2018.0,11091.0
6.0,3.0,,1.0,968425.0,,,,0.0,90.0,ATL,0.0,55817.0,Diego Valeri,6.0,3.0,17.0,2018.0,1581.0
3.0,0.0,,1.0,968425.0,,,,0.0,69.0,ATL,0.0,55820.0,Sebastian Blanco,3.0,3.0,17.0,2018.0,1581.0
3.0,0.0,,1.0,968425.0,,,,0.0,82.0,ATL,0.0,66244.0,Samuel Armenteros,3.0,4.0,17.0,2018.0,1581.0
6.0,0.0,,4.0,968425.0,,,,0.0,90.0,ATL,0.0,94305.0,Jeff Attinella,6.0,1.0,17.0,2018.0,1581.0
3.0,0.0,,1.0,968425.0,,,,0.0,90.0,ATL,0.0,95236.0,Zarek Valentin,3.0,2.0,17.0,2018.0,1581.0
1.0,0.0,,0.0,968425.0,,,,1.0,57.0,POR,0.0,95261.0,Darlington Nagbe,1.0,3.0,17.0,2018.0,11091.0
6.0,0.0,,3.0,968425.0,,,,1.0,90.0,POR,1.0,95780.0,Leandro Gonzalez Pirez,6.0,2.0,17.0,2018.0,11091.0
2.0,0.0,,1.0,968425.0,,,,0.0,90.0,ATL,0.0,96622.0,Diego Chara,2.0,3.0,17.0,2018.0,1581.0
4.0,0.0,,2.0,968425.0,,,,0.0,90.0,ATL,0.0,106519.0,Lawrence Olum,4.0,3.0,17.0,2018.0,1581.0
3.0,1.0,,0.0,968425.0,,,,1.0,90.0,POR,0.0,111686.0,Josef Martinez,3.0,4.0,17.0,2018.0,11091.0
4.0,0.0,,1.0,968425.0,,,,1.0,73.0,POR,1.0,135297.0,Mikey Ambrose,4.0,2.0,17.0,2018.0,11091.0
5.0,1.0,,2.0,968425.0,,,,0.0,90.0,ATL,0.0,153264.0,Alvas Powell,5.0,2.0,17.0,2018.0,1581.0
6.0,2.0,,1.0,968425.0,,,,1.0,90.0,POR,1.0,179018.0,Miguel Almiron,6.0,3.0,17.0,2018.0,11091.0
3.0,0.0,,1.0,968425.0,,,,0.0,90.0,ATL,0.0,181958.0,Julio Cascante,3.0,2.0,17.0,2018.0,1581.0
2.0,0.0,,0.0,968425.0,,,,1.0,90.0,POR,1.0,193891.0,Franco Escobar,2.0,2.0,17.0,2018.0,11091.0
2.0,0.0,,0.0,968425.0,,,,0.0,60.0,ATL,0.0,217784.0,Cristhian Paredes,2.0,3.0,17.0,2018.0,1581.0
4.0,1.0,,1.0,968425.0,,,,1.0,90.0,POR,0.0,231969.0,Ezequiel Barco,4.0,3.0,17.0,2018.0,11091.0
9.0,2.0,,0.0,968425.0,,,,1.0,86.0,POR,0.0,244997.0,Julian Gressel,9.0,3.0,17.0,2018.0,11091.0
4.0,0.0,,1.0,968427.0,,,,0.0,90.0,NYC,1.0,37368.0,Michael Bradley,4.0,3.0,17.0,2018.0,2077.0
3.0,1.0,,0.0,968427.0,,,,0.0,90.0,NYC,0.0,40283.0,Sebastian Giovinco,3.0,4.0,17.0,2018.0,2077.0
2.0,0.0,,1.0,968427.0,,,,0.0,90.0,NYC,0.0,40798.0,Gregory van der Wiel,2.0,2.0,17.0,2018.0,2077.0
8.0,0.0,,0.0,968427.0,,,,0.0,68.0,NYC,1.0,49841.0,Victor Vazquez,8.0,3.0,17.0,2018.0,2077.0
11.0,5.0,,1.0,968427.0,,,,1.0,88.0,TOR,0.0,55831.0,Maximiliano Moralez,11.0,3.0,17.0,2018.0,9668.0
13.0,1.0,,0.0,968427.0,,,,1.0,90.0,TOR,0.0,61934.0,Jo Inge Berget,13.0,4.0,17.0,2018.0,9668.0
4.0,0.0,,2.0,968427.0,,,,1.0,90.0,TOR,0.0,66284.0,Anton Tinnerholm,4.0,2.0,17.0,2018.0,9668.0
3.0,0.0,,1.0,968427.0,,,,1.0,90.0,TOR,0.0,78013.0,Sean Johnson,3.0,1.0,17.0,2018.0,9668.0
1.0,0.0,,0.0,968427.0,,,,0.0,90.0,NYC,0.0,83065.0,Justin Morrow,1.0,2.0,17.0,2018.0,2077.0
2.0,0.0,,1.0,968427.0,,,,0.0,90.0,NYC,0.0,88147.0,Nicolas Hasler,2.0,2.0,17.0,2018.0,2077.0
6.0,2.0,,1.0,968427.0,,,,1.0,90.0,TOR,1.0,88909.0,Alexander Ring,6.0,3.0,17.0,2018.0,9668.0
4.0,0.0,,1.0,968427.0,,,,1.0,90.0,TOR,1.0,131371.0,Sebastien Ibeagha,4.0,2.0,17.0,2018.0,9668.0
2.0,0.0,,1.0,968427.0,,,,0.0,90.0,NYC,0.0,132113.0,Nick Hagglund,2.0,2.0,17.0,2018.0,2077.0
0.0,0.0,,0.0,968427.0,,,,0.0,45.0,NYC,0.0,151949.0,Eriq Zavaleta,0.0,2.0,17.0,2018.0,2077.0
5.0,2.0,,1.0,968427.0,,,,1.0,89.0,TOR,0.0,153390.0,Ismael Tajouri-Shradi,5.0,4.0,17.0,2018.0,9668.0
4.0,0.0,,1.0,968427.0,,,,0.0,90.0,NYC,1.0,153647.0,Jonathan Osorio,4.0,3.0,17.0,2018.0,2077.0
0.0,0.0,,0.0,968427.0,,,,0.0,56.0,NYC,0.0,159537.0,Ager Aketxe,0.0,3.0,17.0,2018.0,2077.0
4.0,0.0,,0.0,968427.0,,,,1.0,90.0,TOR,2.0,159710.0,Alexander Callens,4.0,2.0,17.0,2018.0,9668.0
4.0,0.0,,3.0,968427.0,,,,0.0,90.0,NYC,0.0,163484.0,Alex Bono,4.0,1.0,17.0,2018.0,2077.0
4.0,0.0,,1.0,968427.0,,,,1.0,90.0,TOR,1.0,163529.0,Ben Sweat,4.0,2.0,17.0,2018.0,9668.0
4.0,0.0,,0.0,968427.0,,,,1.0,90.0,TOR,2.0,164489.0,Ebenezer Ofori,4.0,3.0,17.0,2018.0,9668.0
5.0,0.0,,0.0,968427.0,,,,1.0,62.0,TOR,0.0,167227.0,Jesus Medina,5.0,3.0,17.0,2018.0,9668.0
