event_id,home,opp_adjusted_points,opp_aps,opp_ass,opp_att_bps,opp_att_points,opp_bc,opp_blk,opp_br,opp_cl,opp_crs,opp_def_bps,opp_def_points,opp_elg,opp_gls,opp_intc,opp_kp,opp_og,opp_oga,opp_pas_bps,opp_pcp,opp_pe,opp_pm,opp_ps,opp_pss,opp_rc,opp_sh,opp_sv,opp_tck,opp_total_bps,opp_wf,opp_yc,opponent,round,season,team,team_adjusted_points,team_aps,team_ass,team_att_bps,team_att_points,team_bc,team_blk,team_br,team_cl,team_crs,team_def_bps,team_def_points,team_elg,team_gls,team_intc,team_kp,team_og,team_oga,team_pas_bps,team_pcp,team_pe,team_pm,team_ps,team_pss,team_rc,team_sh,team_sv,team_tck,team_total_bps,team_wf,team_yc
21,0,67.0,531.0,0.0,3.0,3.0,0.0,0.0,62.0,6.0,4.0,7.0,37.0,0.0,0.0,10.0,6.0,0.0,0.0,7.0,0.8496,0.0,0.0,0.0,625.0,0.0,14.0,4.0,14.0,17.0,11.0,3.0,SKC,2,2017,DAL,61.0,201.0,0.0,2.0,2.0,1.0,5.0,56.0,34.0,2.0,12.0,40.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.6836734693877551,0.0,0.0,0.0,294.0,0.0,6.0,2.0,20.0,14.0,17.0,5.0
21,1,61.0,201.0,0.0,2.0,2.0,1.0,5.0,56.0,34.0,2.0,12.0,40.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.6836734693877551,0.0,0.0,0.0,294.0,0.0,6.0,2.0,20.0,14.0,17.0,5.0,DAL,2,2017,SKC,67.0,531.0,0.0,3.0,3.0,0.0,0.0,62.0,6.0,4.0,7.0,37.0,0.0,0.0,10.0,6.0,0.0,0.0,7.0,0.8496,0.0,0.0,0.0,625.0,0.0,14.0,4.0,14.0,17.0,11.0,3.0
22,1,75.0,338.0,1.0,3.0,11.0,1.0,5.0,60.0,23.0,2.0,12.0,37.0,0.0,1.0,14.0,10.0,0.0,0.0,5.0,0.8284313725490197,0.0,0.0,0.0,408.0,0.0,14.0,2.0,20.0,20.0,16.0,2.0,POR,2,2017,LA,31.0,339.0,0.0,3.0,3.0,0.0,6.0,43.0,16.0,9.0,5.0,5.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,0.8268292682926829,0.0,0.0,0.0,410.0,1.0,13.0,4.0,14.0,10.0,15.0,1.0
22,0,31.0,339.0,0.0,3.0,3.0,0.0,6.0,43.0,16.0,9.0,5.0,5.0,0.0,0.0,12.0,8.0,0.0,0.0,2.0,0.8268292682926829,0.0,0.0,0.0,410.0,1.0,13.0,4.0,14.0,10.0,15.0,1.0,LA,2,2017,POR,75.0,338.0,1.0,3.0,11.0,1.0,5.0,60.0,23.0,2.0,12.0,37.0,0.0,1.0,14.0,10.0,0.0,0.0,5.0,0.8284313725490197,0.0,0.0,0.0,408.0,0.0,14.0,2.0,20.0,20.0,16.0,2.0
23,1,18.0,118.0,0.0,0.0,0.0,0.0,1.0,42.0,15.0,2.0,6.0,-5.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.6145833333333334,0.0,0.0,0.0,192.0,1.0,6.0,3.0,13.0,6.0,6.0,1.0,CHI,3,2017,ATL,102.0,865.0,2.0,4.0,25.0,1.0,1.0,62.0,10.0,7.0,6.0,35.0,0.0,4.0,9.0,12.0,0.0,1.0,19.0,0.9251336898395722,0.0,0.0,0.0,935.0,0.0,14.0,3.0,11.0,29.0,7.0,2.0
23,0,102.0,865.0,2.0,4.0,25.0,1.0,1.0,62.0,10.0,7.0,6.0,35.0,0.0,4.0,9.0,12.0,0.0,1.0,19.0,0.9251336898395722,0.0,0.0,0.0,935.0,0.0,14.0,3.0,11.0,29.0,7.0,2.0,ATL,3,2017,CHI,18.0,118.0,0.0,0.0,0.0,0.0,1.0,42.0,15.0,2.0,6.0,-5.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.6145833333333334,0.0,0.0,0.0,192.0,1.0,6.0,3.0,13.0,6.0,6.0,1.0
24,0,39.0,288.0,0.0,1.0,1.0,0.0,2.0,68.0,32.0,2.0,18.0,14.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.7365728900255755,0.0,0.0,0.0,391.0,1.0,8.0,1.0,21.0,19.0,13.0,0.0,VAN,3,2017,TOR,90.0,422.0,3.0,2.0,21.0,1.0,3.0,62.0,14.0,4.0,9.0,42.0,0.0,2.0,13.0,9.0,0.0,0.0,3.0,0.7743119266055046,0.0,0.0,0.0,545.0,0.0,10.0,1.0,17.0,14.0,11.0,1.0
24,1,90.0,422.0,3.0,2.0,21.0,1.0,3.0,62.0,14.0,4.0,9.0,42.0,0.0,2.0,13.0,9.0,0.0,0.0,3.0,0.7743119266055046,0.0,0.0,0.0,545.0,0.0,10.0,1.0,17.0,14.0,11.0,1.0,TOR,3,2017,VAN,39.0,288.0,0.0,1.0,1.0,0.0,2.0,68.0,32.0,2.0,18.0,14.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.7365728900255755,0.0,0.0,0.0,391.0,1.0,8.0,1.0,21.0,19.0,13.0,0.0
25,1,44.0,209.0,2.0,4.0,20.0,1.0,2.0,46.0,34.0,4.0,9.0,4.0,1.0,2.0,19.0,6.0,0.0,0.0,0.0,0.7013422818791947,1.0,0.0,0.0,298.0,1.0,7.0,1.0,6.0,13.0,9.0,4.0,MIN,3,2017,COL,43.0,401.0,1.0,3.0,16.0,1.0,0.0,59.0,3.0,7.0,6.0,1.0,0.0,2.0,5.0,9.0,0.0,0.0,3.0,0.8117408906882592,0.0,0.0,0.0,494.0,0.0,11.0,0.0,12.0,12.0,10.0,2.0
25,0,43.0,401.0,1.0,3.0,16.0,1.0,0.0,59.0,3.0,7.0,6.0,1.0,0.0,2.0,5.0,9.0,0.0,0.0,3.0,0.8117408906882592,0.0,0.0,0.0,494.0,0.0,11.0,0.0,12.0,12.0,10.0,2.0,COL,3,2017,MIN,44.0,209.0,2.0,4.0,20.0,1.0,2.0,46.0,34.0,4.0,9.0,4.0,1.0,2.0,19.0,6.0,0.0,0.0,0.0,0.7013422818791947,1.0,0.0,0.0,298.0,1.0,7.0,1.0,6.0,13.0,9.0,4.0
26,0,37.0,370.0,0.0,1.0,1.0,1.0,0.0,85.0,20.0,7.0,16.0,12.0,0.0,0.0,14.0,11.0,0.0,0.0,3.0,0.7889125799573561,0.0,0.0,0.0,469.0,0.0,13.0,4.0,18.0,20.0,11.0,3.0,DC,3,2017,CLB,90.0,335.0,0.0,8.0,18.0,1.0,4.0,70.0,40.0,2.0,14.0,48.0,0.0,2.0,10.0,3.0,0.0,0.0,1.0,0.7630979498861048,2.0,0.0,0.0,439.0,0.0,7.0,3.0,15.0,23.0,12.0,2.0
26,1,90.0,335.0,0.0,8.0,18.0,1.0,4.0,70.0,40.0,2.0,14.0,48.0,0.0,2.0,10.0,3.0,0.0,0.0,1.0,0.7630979498861048,2.0,0.0,0.0,439.0,0.0,7.0,3.0,15.0,23.0,12.0,2.0,CLB,3,2017,DC,37.0,370.0,0.0,1.0,1.0,1.0,0.0,85.0,20.0,7.0,16.0,12.0,0.0,0.0,14.0,11.0,0.0,0.0,3.0,0.7889125799573561,0.0,0.0,0.0,469.0,0.0,13.0,4.0,18.0,20.0,11.0,3.0
27,1,33.0,225.0,0.0,2.0,7.0,0.0,5.0,37.0,34.0,1.0,7.0,2.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.7234726688102894,1.0,0.0,0.0,311.0,0.0,4.0,1.0,22.0,9.0,10.0,1.0,NE,3,2017,DAL,41.0,358.0,0.0,3.0,13.0,0.0,0.0,44.0,11.0,6.0,5.0,5.0,0.0,2.0,17.0,10.0,0.0,0.0,3.0,0.8136363636363636,0.0,0.0,0.0,440.0,0.0,15.0,2.0,18.0,11.0,9.0,3.0
27,0,41.0,358.0,0.0,3.0,13.0,0.0,0.0,44.0,11.0,6.0,5.0,5.0,0.0,2.0,17.0,10.0,0.0,0.0,3.0,0.8136363636363636,0.0,0.0,0.0,440.0,0.0,15.0,2.0,18.0,11.0,9.0,3.0,DAL,3,2017,NE,33.0,225.0,0.0,2.0,7.0,0.0,5.0,37.0,34.0,1.0,7.0,2.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.7234726688102894,1.0,0.0,0.0,311.0,0.0,4.0,1.0,22.0,9.0,10.0,1.0
28,0,56.0,424.0,0.0,10.0,15.0,2.0,3.0,71.0,18.0,5.0,13.0,13.0,0.0,1.0,11.0,13.0,0.0,0.0,5.0,0.8362919132149902,0.0,0.0,0.0,507.0,0.0,18.0,4.0,25.0,28.0,19.0,1.0,NYC,3,2017,MTL,52.0,298.0,1.0,5.0,13.0,1.0,3.0,68.0,23.0,6.0,14.0,14.0,0.0,1.0,12.0,11.0,0.0,0.0,1.0,0.7621483375959079,0.0,0.0,0.0,391.0,0.0,13.0,3.0,15.0,20.0,11.0,1.0
28,1,52.0,298.0,1.0,5.0,13.0,1.0,3.0,68.0,23.0,6.0,14.0,14.0,0.0,1.0,12.0,11.0,0.0,0.0,1.0,0.7621483375959079,0.0,0.0,0.0,391.0,0.0,13.0,3.0,15.0,20.0,11.0,1.0,MTL,3,2017,NYC,56.0,424.0,0.0,10.0,15.0,2.0,3.0,71.0,18.0,5.0,13.0,13.0,0.0,1.0,11.0,13.0,0.0,0.0,5.0,0.8362919132149902,0.0,0.0,0.0,507.0,0.0,18.0,4.0,25.0,28.0,19.0,1.0
29,1,39.0,213.0,0.0,5.0,10.0,1.0,2.0,54.0,22.0,4.0,10.0,5.0,0.0,1.0,15.0,12.0,0.0,0.0,1.0,0.7526501766784452,0.0,0.0,0.0,283.0,0.0,13.0,3.0,18.0,16.0,13.0,2.0,PHI,3,2017,ORL,53.0,228.0,3.0,3.0,22.0,2.0,2.0,53.0,31.0,1.0,9.0,9.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.7378640776699029,0.0,0.0,0.0,309.0,0.0,10.0,1.0,23.0,12.0,12.0,3.0
29,0,53.0,228.0,3.0,3.0,22.0,2.0,2.0,53.0,31.0,1.0,9.0,9.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.7378640776699029,0.0,0.0,0.0,309.0,0.0,10.0,1.0,23.0,12.0,12.0,3.0,ORL,3,2017,PHI,39.0,213.0,0.0,5.0,10.0,1.0,2.0,54.0,22.0,4.0,10.0,5.0,0.0,1.0,15.0,12.0,0.0,0.0,1.0,0.7526501766784452,0.0,0.0,0.0,283.0,0.0,13.0,3.0,18.0,16.0,13.0,2.0
30,0,61.0,401.0,3.0,6.0,35.0,3.0,1.0,48.0,12.0,5.0,6.0,2.0,0.0,4.0,18.0,13.0,0.0,0.0,7.0,0.8477801268498943,0.0,0.0,0.0,473.0,0.0,17.0,4.0,15.0,19.0,7.0,5.0,POR,3,2017,HOU,43.0,253.0,1.0,3.0,16.0,1.0,3.0,49.0,29.0,4.0,12.0,2.0,0.0,2.0,18.0,8.0,0.0,0.0,1.0,0.7441176470588236,0.0,0.0,0.0,340.0,0.0,12.0,3.0,17.0,16.0,6.0,1.0
30,1,43.0,253.0,1.0,3.0,16.0,1.0,3.0,49.0,29.0,4.0,12.0,2.0,0.0,2.0,18.0,8.0,0.0,0.0,1.0,0.7441176470588236,0.0,0.0,0.0,340.0,0.0,12.0,3.0,17.0,16.0,6.0,1.0,HOU,3,2017,POR,61.0,401.0,3.0,6.0,35.0,3.0,1.0,48.0,12.0,5.0,6.0,2.0,0.0,4.0,18.0,13.0,0.0,0.0,7.0,0.8477801268498943,0.0,0.0,0.0,473.0,0.0,17.0,4.0,15.0,19.0,7.0,5.0
31,0,30.0,162.0,1.0,2.0,10.0,2.0,1.0,42.0,24.0,6.0,4.0,-1.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,261.0,1.0,5.0,2.0,16.0,6.0,15.0,3.0,RSL,3,2017,LA,49.0,355.0,2.0,3.0,20.0,1.0,0.0,45.0,22.0,6.0,6.0,6.0,0.0,2.0,8.0,9.0,0.0,0.0,2.0,0.797752808988764,0.0,0.0,0.0,445.0,0.0,9.0,2.0,19.0,11.0,10.0,2.0
31,1,49.0,355.0,2.0,3.0,20.0,1.0,0.0,45.0,22.0,6.0,6.0,6.0,0.0,2.0,8.0,9.0,0.0,0.0,2.0,0.797752808988764,0.0,0.0,0.0,445.0,0.0,9.0,2.0,19.0,11.0,10.0,2.0,LA,3,2017,RSL,30.0,162.0,1.0,2.0,10.0,2.0,1.0,42.0,24.0,6.0,4.0,-1.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,261.0,1.0,5.0,2.0,16.0,6.0,15.0,3.0
32,0,51.0,349.0,1.0,3.0,11.0,0.0,1.0,65.0,12.0,3.0,11.0,17.0,0.0,2.0,19.0,12.0,0.0,1.0,1.0,0.7704194260485652,0.0,0.0,0.0,453.0,0.0,15.0,2.0,22.0,15.0,11.0,2.0,SKC,3,2017,SJ,52.0,401.0,2.0,1.0,13.0,1.0,5.0,69.0,13.0,0.0,16.0,11.0,1.0,1.0,19.0,5.0,1.0,0.0,4.0,0.787819253438114,0.0,0.0,0.0,509.0,0.0,5.0,3.0,21.0,21.0,8.0,1.0
32,1,52.0,401.0,2.0,1.0,13.0,1.0,5.0,69.0,13.0,0.0,16.0,11.0,1.0,1.0,19.0,5.0,1.0,0.0,4.0,0.787819253438114,0.0,0.0,0.0,509.0,0.0,5.0,3.0,21.0,21.0,8.0,1.0,SJ,3,2017,SKC,51.0,349.0,1.0,3.0,11.0,0.0,1.0,65.0,12.0,3.0,11.0,17.0,0.0,2.0,19.0,12.0,0.0,1.0,1.0,0.7704194260485652,0.0,0.0,0.0,453.0,0.0,15.0,2.0,22.0,15.0,11.0,2.0
33,0,63.0,332.0,3.0,5.0,29.0,3.0,2.0,63.0,17.0,0.0,10.0,10.0,0.0,3.0,21.0,10.0,0.0,0.0,1.0,0.7494356659142212,1.0,0.0,0.0,443.0,0.0,13.0,1.0,16.0,16.0,15.0,2.0,SEA,3,2017,NY,36.0,357.0,1.0,2.0,10.0,0.0,2.0,64.0,19.0,5.0,10.0,5.0,0.0,1.0,16.0,10.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,476.0,0.0,10.0,2.0,23.0,13.0,12.0,4.0
33,1,36.0,357.0,1.0,2.0,10.0,0.0,2.0,64.0,19.0,5.0,10.0,5.0,0.0,1.0,16.0,10.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,476.0,0.0,10.0,2.0,23.0,13.0,12.0,4.0,NY,3,2017,SEA,63.0,332.0,3.0,5.0,29.0,3.0,2.0,63.0,17.0,0.0,10.0,10.0,0.0,3.0,21.0,10.0,0.0,0.0,1.0,0.7494356659142212,1.0,0.0,0.0,443.0,0.0,13.0,1.0,16.0,16.0,15.0,2.0
34,0,84.0,463.0,5.0,9.0,50.0,3.0,3.0,59.0,12.0,3.0,9.0,4.0,1.0,5.0,12.0,11.0,0.0,0.0,5.0,0.8638059701492538,2.0,0.0,0.0,536.0,0.0,15.0,3.0,15.0,23.0,4.0,0.0,NE,4,2017,MIN,49.0,481.0,1.0,1.0,15.0,1.0,3.0,55.0,33.0,2.0,12.0,2.0,0.0,2.0,16.0,6.0,0.0,0.0,9.0,0.868231046931408,0.0,0.0,0.0,554.0,0.0,9.0,1.0,18.0,22.0,14.0,0.0
34,1,49.0,481.0,1.0,1.0,15.0,1.0,3.0,55.0,33.0,2.0,12.0,2.0,0.0,2.0,16.0,6.0,0.0,0.0,9.0,0.868231046931408,0.0,0.0,0.0,554.0,0.0,9.0,1.0,18.0,22.0,14.0,0.0,MIN,4,2017,NE,84.0,463.0,5.0,9.0,50.0,3.0,3.0,59.0,12.0,3.0,9.0,4.0,1.0,5.0,12.0,11.0,0.0,0.0,5.0,0.8638059701492538,2.0,0.0,0.0,536.0,0.0,15.0,3.0,15.0,23.0,4.0,0.0
35,1,66.0,123.0,0.0,0.0,0.0,0.0,4.0,58.0,35.0,4.0,18.0,46.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.0,0.0,243.0,0.0,12.0,3.0,18.0,18.0,5.0,5.0,RSL,4,2017,NY,73.0,285.0,0.0,7.0,7.0,2.0,5.0,70.0,15.0,5.0,14.0,43.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,420.0,0.0,18.0,4.0,31.0,21.0,15.0,1.0
35,0,73.0,285.0,0.0,7.0,7.0,2.0,5.0,70.0,15.0,5.0,14.0,43.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,420.0,0.0,18.0,4.0,31.0,21.0,15.0,1.0,NY,4,2017,RSL,66.0,123.0,0.0,0.0,0.0,0.0,4.0,58.0,35.0,4.0,18.0,46.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.0,0.0,243.0,0.0,12.0,3.0,18.0,18.0,5.0,5.0
36,1,46.0,233.0,2.0,2.0,18.0,0.0,4.0,57.0,20.0,7.0,12.0,7.0,1.0,2.0,15.0,8.0,0.0,0.0,0.0,0.7350157728706624,0.0,0.0,0.0,317.0,0.0,11.0,4.0,27.0,14.0,9.0,3.0,POR,4,2017,CLB,52.0,469.0,1.0,6.0,24.0,0.0,2.0,57.0,4.0,6.0,4.0,-1.0,0.0,3.0,9.0,13.0,0.0,0.0,7.0,0.8199300699300699,0.0,0.0,0.0,572.0,0.0,16.0,3.0,17.0,17.0,17.0,2.0
36,0,52.0,469.0,1.0,6.0,24.0,0.0,2.0,57.0,4.0,6.0,4.0,-1.0,0.0,3.0,9.0,13.0,0.0,0.0,7.0,0.8199300699300699,0.0,0.0,0.0,572.0,0.0,16.0,3.0,17.0,17.0,17.0,2.0,CLB,4,2017,POR,46.0,233.0,2.0,2.0,18.0,0.0,4.0,57.0,20.0,7.0,12.0,7.0,1.0,2.0,15.0,8.0,0.0,0.0,0.0,0.7350157728706624,0.0,0.0,0.0,317.0,0.0,11.0,4.0,27.0,14.0,9.0,3.0
37,1,49.0,273.0,2.0,1.0,17.0,0.0,5.0,62.0,20.0,5.0,14.0,9.0,0.0,2.0,20.0,8.0,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,351.0,1.0,10.0,3.0,27.0,16.0,14.0,3.0,MTL,5,2017,CHI,58.0,443.0,3.0,4.0,23.0,1.0,1.0,62.0,10.0,7.0,8.0,3.0,0.0,2.0,9.0,10.0,0.0,0.0,7.0,0.8390151515151515,0.0,0.0,0.0,528.0,1.0,13.0,2.0,22.0,19.0,19.0,0.0
37,0,58.0,443.0,3.0,4.0,23.0,1.0,1.0,62.0,10.0,7.0,8.0,3.0,0.0,2.0,9.0,10.0,0.0,0.0,7.0,0.8390151515151515,0.0,0.0,0.0,528.0,1.0,13.0,2.0,22.0,19.0,19.0,0.0,CHI,5,2017,MTL,49.0,273.0,2.0,1.0,17.0,0.0,5.0,62.0,20.0,5.0,14.0,9.0,0.0,2.0,20.0,8.0,0.0,0.0,1.0,0.7777777777777778,0.0,0.0,0.0,351.0,1.0,10.0,3.0,27.0,16.0,14.0,3.0
38,1,31.0,403.0,0.0,4.0,4.0,0.0,0.0,59.0,13.0,4.0,3.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,5.0,0.8395833333333333,0.0,0.0,0.0,480.0,0.0,14.0,1.0,14.0,12.0,12.0,2.0,ORL,5,2017,CLB,87.0,391.0,2.0,0.0,16.0,0.0,1.0,57.0,24.0,1.0,12.0,42.0,0.0,2.0,16.0,3.0,0.0,0.0,5.0,0.8128898128898129,0.0,0.0,0.0,481.0,0.0,6.0,4.0,15.0,17.0,9.0,1.0
38,0,87.0,391.0,2.0,0.0,16.0,0.0,1.0,57.0,24.0,1.0,12.0,42.0,0.0,2.0,16.0,3.0,0.0,0.0,5.0,0.8128898128898129,0.0,0.0,0.0,481.0,0.0,6.0,4.0,15.0,17.0,9.0,1.0,CLB,5,2017,ORL,31.0,403.0,0.0,4.0,4.0,0.0,0.0,59.0,13.0,4.0,3.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,5.0,0.8395833333333333,0.0,0.0,0.0,480.0,0.0,14.0,1.0,14.0,12.0,12.0,2.0
39,1,36.0,218.0,0.0,0.0,5.0,0.0,3.0,75.0,21.0,3.0,12.0,7.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.6507462686567164,0.0,0.0,0.0,335.0,1.0,9.0,1.0,18.0,12.0,12.0,0.0,SJ,5,2017,NYC,69.0,467.0,4.0,1.0,23.0,1.0,2.0,69.0,32.0,4.0,20.0,20.0,1.0,2.0,17.0,5.0,0.0,0.0,4.0,0.820738137082601,0.0,0.0,0.0,569.0,0.0,9.0,4.0,24.0,25.0,11.0,3.0
39,0,69.0,467.0,4.0,1.0,23.0,1.0,2.0,69.0,32.0,4.0,20.0,20.0,1.0,2.0,17.0,5.0,0.0,0.0,4.0,0.820738137082601,0.0,0.0,0.0,569.0,0.0,9.0,4.0,24.0,25.0,11.0,3.0,NYC,5,2017,SJ,36.0,218.0,0.0,0.0,5.0,0.0,3.0,75.0,21.0,3.0,12.0,7.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.6507462686567164,0.0,0.0,0.0,335.0,1.0,9.0,1.0,18.0,12.0,12.0,0.0
40,0,64.0,369.0,0.0,2.0,2.0,0.0,4.0,79.0,10.0,7.0,14.0,35.0,0.0,0.0,17.0,7.0,0.0,0.0,3.0,0.7884615384615384,0.0,0.0,0.0,468.0,0.0,13.0,3.0,16.0,19.0,18.0,0.0,SEA,5,2017,ATL,66.0,384.0,0.0,2.0,2.0,0.0,4.0,69.0,23.0,2.0,10.0,40.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.7917525773195876,0.0,0.0,0.0,485.0,0.0,11.0,1.0,24.0,13.0,7.0,2.0
40,1,66.0,384.0,0.0,2.0,2.0,0.0,4.0,69.0,23.0,2.0,10.0,40.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.7917525773195876,0.0,0.0,0.0,485.0,0.0,11.0,1.0,24.0,13.0,7.0,2.0,ATL,5,2017,SEA,64.0,369.0,0.0,2.0,2.0,0.0,4.0,79.0,10.0,7.0,14.0,35.0,0.0,0.0,17.0,7.0,0.0,0.0,3.0,0.7884615384615384,0.0,0.0,0.0,468.0,0.0,13.0,3.0,16.0,19.0,18.0,0.0
41,0,58.0,411.0,0.0,2.0,2.0,0.0,4.0,54.0,16.0,4.0,7.0,30.0,0.0,0.0,11.0,9.0,0.0,0.0,3.0,0.7965116279069767,0.0,0.0,0.0,516.0,0.0,13.0,5.0,18.0,12.0,11.0,1.0,TOR,5,2017,SKC,62.0,245.0,0.0,3.0,3.0,1.0,5.0,55.0,15.0,1.0,7.0,36.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.7020057306590258,0.0,0.0,0.0,349.0,0.0,15.0,2.0,16.0,10.0,9.0,1.0
41,1,62.0,245.0,0.0,3.0,3.0,1.0,5.0,55.0,15.0,1.0,7.0,36.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.7020057306590258,0.0,0.0,0.0,349.0,0.0,15.0,2.0,16.0,10.0,9.0,1.0,SKC,5,2017,TOR,58.0,411.0,0.0,2.0,2.0,0.0,4.0,54.0,16.0,4.0,7.0,30.0,0.0,0.0,11.0,9.0,0.0,0.0,3.0,0.7965116279069767,0.0,0.0,0.0,516.0,0.0,13.0,5.0,18.0,12.0,11.0,1.0
42,0,57.0,258.0,2.0,4.0,30.0,2.0,5.0,60.0,18.0,4.0,10.0,4.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,344.0,0.0,16.0,0.0,14.0,14.0,7.0,1.0,VAN,5,2017,LA,52.0,308.0,3.0,4.0,23.0,0.0,2.0,57.0,27.0,7.0,13.0,4.0,1.0,2.0,6.0,12.0,0.0,0.0,2.0,0.7530562347188264,0.0,0.0,0.0,409.0,0.0,15.0,5.0,19.0,19.0,13.0,2.0
42,1,52.0,308.0,3.0,4.0,23.0,0.0,2.0,57.0,27.0,7.0,13.0,4.0,1.0,2.0,6.0,12.0,0.0,0.0,2.0,0.7530562347188264,0.0,0.0,0.0,409.0,0.0,15.0,5.0,19.0,19.0,13.0,2.0,LA,5,2017,VAN,57.0,258.0,2.0,4.0,30.0,2.0,5.0,60.0,18.0,4.0,10.0,4.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,344.0,0.0,16.0,0.0,14.0,14.0,7.0,1.0
43,1,49.0,475.0,1.0,3.0,12.0,0.0,2.0,50.0,12.0,4.0,7.0,7.0,0.0,1.0,17.0,14.0,0.0,0.0,6.0,0.8527827648114902,0.0,0.0,0.0,557.0,0.0,17.0,2.0,14.0,16.0,12.0,1.0,DAL,31,2017,COL,44.0,204.0,1.0,4.0,12.0,2.0,3.0,47.0,35.0,4.0,10.0,10.0,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,288.0,0.0,7.0,6.0,8.0,14.0,9.0,2.0
43,0,44.0,204.0,1.0,4.0,12.0,2.0,3.0,47.0,35.0,4.0,10.0,10.0,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,288.0,0.0,7.0,6.0,8.0,14.0,9.0,2.0,COL,31,2017,DAL,49.0,475.0,1.0,3.0,12.0,0.0,2.0,50.0,12.0,4.0,7.0,7.0,0.0,1.0,17.0,14.0,0.0,0.0,6.0,0.8527827648114902,0.0,0.0,0.0,557.0,0.0,17.0,2.0,14.0,16.0,12.0,1.0
44,1,38.0,397.0,0.0,3.0,8.0,0.0,1.0,78.0,11.0,4.0,9.0,4.0,1.0,1.0,15.0,14.0,0.0,0.0,5.0,0.7971887550200804,0.0,0.0,0.0,498.0,0.0,17.0,1.0,18.0,17.0,5.0,2.0,PHI,5,2017,DC,55.0,264.0,1.0,0.0,13.0,0.0,2.0,77.0,28.0,2.0,18.0,18.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,363.0,0.0,7.0,7.0,22.0,18.0,12.0,1.0
44,0,55.0,264.0,1.0,0.0,13.0,0.0,2.0,77.0,28.0,2.0,18.0,18.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,363.0,0.0,7.0,7.0,22.0,18.0,12.0,1.0,DC,5,2017,PHI,38.0,397.0,0.0,3.0,8.0,0.0,1.0,78.0,11.0,4.0,9.0,4.0,1.0,1.0,15.0,14.0,0.0,0.0,5.0,0.7971887550200804,0.0,0.0,0.0,498.0,0.0,17.0,1.0,18.0,17.0,5.0,2.0
45,1,36.0,369.0,2.0,4.0,15.0,2.0,2.0,51.0,12.0,5.0,7.0,-1.0,1.0,1.0,22.0,11.0,0.0,0.0,1.0,0.7703549060542797,0.0,0.0,0.0,479.0,0.0,11.0,6.0,15.0,12.0,14.0,2.0,NY,5,2017,HOU,62.0,176.0,1.0,4.0,28.0,0.0,2.0,60.0,22.0,5.0,12.0,12.0,0.0,4.0,15.0,13.0,0.0,0.0,0.0,0.5966101694915255,1.0,0.0,0.0,295.0,0.0,17.0,3.0,24.0,16.0,10.0,2.0
