index,cost,event id,home,player name,round,season,DGW,opp last 5 gf,opp last 5 ga,opp last 3 h adj gf,opp last 3 h adj ga,team id,last 3 adjusted points avg,last 5 adjusted points avg,last 5 adjusted points max,last 5 adjusted points min,last 5 adjusted points std dev,last 3 h adj adjusted points avg,last 5 att bps avg,last 5 def bps avg,last 5 pas bps avg,opp last 8 adjusted points conceded by cluster,opp last 5 adjusted points conceded by position,opp last 8 adjusted points conceded by position,position id_1.0,position id_2.0,position id_3.0,position id_4.0,opponent_ATL,opponent_CHI,opponent_CLB,opponent_COL,opponent_DAL,opponent_DC,opponent_HOU,opponent_LA,opponent_LAFC,opponent_MIN,opponent_MTL,opponent_NE,opponent_NY,opponent_NYC,opponent_ORL,opponent_PHI,opponent_POR,opponent_RSL,opponent_SEA,opponent_SJ,opponent_SKC,opponent_TOR,opponent_VAN,cluster_0.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_10.0,cluster_11.0,cluster_12.0,cluster_13.0,cluster_14.0,cluster_15.0,cluster_16.0,cluster_17.0,cluster_18.0,cluster_19.0,cluster_20.0,cluster_21.0,cluster_22.0,cluster_23.0,cluster_24.0,cluster_25.0,loo avg points season,loo avg points
16841,5.0,968594.0,1.0,Ben Spencer,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.3333333333333335,3.5,6.0,1.0,2.0816659994661326,3.5,0.75,0.0,0.0,3.5,4.6,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,1.0
16842,6.4,968594.0,1.0,Auro Alvaro da Cruz Junior,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,5.333333333333333,5.2,10.0,1.0,4.266145801540309,3.6666666666666665,0.4,0.8,0.0,5.0,2.8,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,5.25
16848,4.2,968594.0,1.0,Ryan Telfer,31.0,2018.0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,2077,3.0,2.8,4.0,1.0,1.6431676725154987,4.333333333333333,0.6,0.2,0.0,5.625,4.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2
16850,4.6,968590.0,0.0,Marcel de Jong,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,1.3333333333333333,2.6,6.0,0.0,2.1908902300206643,1.6666666666666667,0.0,1.4,0.0,3.625,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.4
16852,10.8,968590.0,0.0,Kei Kamara,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,8.0,8.6,12.0,7.0,2.073644135332774,7.0,1.6,0.0,0.0,5.25,5.0,5.625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.872340425531915,6.85
16853,5.3,968590.0,0.0,Jordon Mutch,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,4.666666666666667,3.4,7.0,1.0,2.3021728866442674,2.6666666666666665,0.0,0.4,0.2,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5
16854,5.8,968590.0,0.0,Brek Shea,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,5.666666666666667,4.0,7.0,0.0,3.000000000000002,4.666666666666667,0.4,1.0,0.2,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3684210526315788,3.8461538461538463
16855,4.4,968590.0,0.0,Sean Franklin,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.0,2.8,5.0,1.0,1.483239697419133,2.0,0.0,0.8,0.4,3.625,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,2.9
16856,5.5,968590.0,0.0,Efrain Juarez,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,1.6666666666666667,3.4,7.0,1.0,2.60768096208106,2.6666666666666665,0.4,0.4,0.6,5.0,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.230769230769231,3.230769230769231
16857,6.8,968590.0,0.0,Felipe Martins,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.6666666666666665,3.2,7.0,0.0,2.7748873851023217,2.6666666666666665,0.4,0.8,0.0,5.0,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771929824561403,4.875
16858,5.0,968590.0,0.0,Stefan Marinovic,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.0,2.8,3.0,2.0,0.44721359549995443,3.0,0.0,1.6,0.0,4.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144,3.1052631578947367
16859,7.0,968590.0,0.0,Aaron Maund,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,4.666666666666667,4.4,6.0,3.0,1.1401754250991372,4.666666666666667,0.0,2.4,0.0,5.5,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.318181818181818,4.555555555555555
16860,5.9,968590.0,0.0,Nicolas Mezquida,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.6666666666666665,4.4,7.0,1.0,2.6076809620810595,3.6666666666666665,0.6,0.4,0.0,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,3.2222222222222223
16861,5.8,968590.0,0.0,Doneil Henry,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.3333333333333335,3.2,5.0,2.0,1.0954451150103324,3.3333333333333335,0.0,1.8,0.6,3.375,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0
16862,5.2,968590.0,0.0,Russell Teibert,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.3333333333333335,2.8,4.0,1.0,1.095445115010332,3.6666666666666665,0.0,0.4,1.0,5.0,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3636363636363638,3.5714285714285716
16863,5.0,968590.0,0.0,Bernie Ibini,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.6666666666666665,2.6,4.0,2.0,0.8944271909999149,3.0,0.2,0.0,0.0,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3076923076923075,2.5
16864,5.0,968590.0,0.0,Brian Rowe,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.6666666666666665,2.8,3.0,2.0,0.44721359549995726,3.0,0.0,1.8,0.0,4.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.217391304347826,2.6
16866,5.3,968590.0,0.0,Aly Ghazal,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.6666666666666665,3.8,6.0,2.0,1.643167672515496,4.666666666666667,0.0,1.8,0.0,5.125,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.806451612903226,3.5384615384615383
16867,4.0,968590.0,0.0,Erik Hurtado,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.3333333333333335,4.0,8.0,2.0,2.82842712474619,5.333333333333333,0.0,0.0,0.0,5.8,5.0,5.625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,3.3333333333333335
16868,8.0,968590.0,0.0,Cristian Techera,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,3.3333333333333335,5.0,8.0,1.0,2.738612787525831,5.333333333333333,1.2,0.0,0.0,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.686274509803922,5.5625
16869,10.7,968590.0,0.0,Yordy Reyna,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,9.333333333333334,10.0,17.0,3.0,5.830951894845299,5.666666666666667,2.0,0.6,0.2,5.375,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.076923076923077,6.882352941176471
16871,8.1,968590.0,0.0,Kendall Waston,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,4.0,6.4,16.0,4.0,5.366563145999494,4.333333333333333,0.0,2.6,0.2,5.5,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.508771929824562,4.380952380952381
16873,5.0,968590.0,0.0,Jose Aja,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,1.6666666666666667,2.4,6.0,1.0,2.0736441353327737,3.0,0.2,1.4,0.0,5.5,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3.5
16874,5.5,968590.0,0.0,Anthony Blondell,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.6666666666666665,2.6,5.0,1.0,1.51657508881031,2.0,0.2,0.0,0.0,4.875,5.0,5.625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0
16877,9.2,968590.0,0.0,Alphonso Davies,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,6.0,4.6,8.0,2.0,2.701851217221256,3.6666666666666665,0.2,0.8,0.0,5.125,5.4,5.875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,6.043478260869565
16878,5.1,968590.0,0.0,Brett Levis,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,1.6666666666666667,3.6,10.0,0.0,3.9115214431215892,4.333333333333333,0.0,1.2,0.0,2.2,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7777777777777777,3.7777777777777777
16881,4.3,968590.0,0.0,Jake Nerwinski,31.0,2018.0,0,1.8,3.4,2.0,1.0,1708,2.6666666666666665,2.4,3.0,1.0,0.8944271909999151,2.6666666666666665,0.0,1.0,0.2,3.625,2.4,3.625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3061224489795915,2.526315789473684
16884,5.0,968595.0,1.0,Brad Evans,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.0,6.0,8.0,1.0,2.8284271247461903,5.0,0.0,0.2,0.0,4.0,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.754701806483544
16885,8.5,968595.0,1.0,Johnny Russell,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,6.666666666666667,6.6,10.0,3.0,2.7018512172212588,9.666666666666666,0.6,0.2,0.0,5.625,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.428571428571429,6.428571428571429
16886,5.3,968595.0,1.0,Krisztian Nemeth,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.333333333333333,4.2,7.0,3.0,1.6431676725154973,5.0,0.4,0.0,0.0,3.0,5.8,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.416666666666667,4.2
16887,8.7,968595.0,1.0,Roger Espinoza,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.0,4.8,6.0,4.0,0.8366600265340732,6.333333333333333,1.2,1.0,0.4,5.75,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912280701754386,5.851851851851852
16888,11.0,968595.0,1.0,Matt Besler,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.666666666666667,5.4,9.0,3.0,2.607680962081058,9.666666666666666,0.2,0.6,1.0,6.125,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.576923076923077
16889,11.3,968595.0,1.0,Graham Zusi,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,6.0,6.2,9.0,4.0,2.5884358211089578,10.0,1.4,1.0,0.2,4.375,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.490566037735849,6.931034482758621
16891,10.5,968595.0,1.0,Ike Opara,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.666666666666667,7.0,11.0,2.0,3.807886552931953,7.333333333333333,0.0,1.4,1.0,6.125,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.446428571428571,6.115384615384615
16892,9.0,968595.0,1.0,Seth Sinovic,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.333333333333333,5.4,12.0,2.0,4.449719092257398,10.0,0.2,0.4,0.6,2.0,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787234042553192,5.333333333333333
16893,8.3,968595.0,1.0,Felipe Gutierrez,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,9.333333333333334,6.6,16.0,2.0,5.9413803110051795,5.333333333333333,0.4,0.6,0.2,4.125,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.928571428571429,6.928571428571429
16894,8.8,968595.0,1.0,Ilie Sanchez,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.666666666666667,4.4,6.0,3.0,1.3416407864998727,6.0,0.0,1.0,1.2,5.75,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.112903225806452,5.896551724137931
16895,9.8,968595.0,1.0,Tim Melia,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.0,5.2,10.0,1.0,4.086563348340509,9.0,0.0,1.6,0.0,4.625,4.0,4.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,5.413793103448276
16896,6.0,968595.0,1.0,Cristian Lobato,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.333333333333333,4.4,9.0,1.0,2.966479394838265,5.333333333333333,0.4,0.4,0.4,3.0,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2,5.333333333333333
16897,5.0,968595.0,1.0,Soony Saad,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,1.3333333333333333,1.6,3.0,1.0,0.8944271909999159,2.0,0.2,0.0,0.0,2.7142857142857144,5.8,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,4.754701806483544
16898,9.7,968595.0,1.0,Diego Rubio,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,10.333333333333334,8.6,14.0,6.0,3.4351128074635335,10.0,1.0,0.0,0.0,2.7142857142857144,5.8,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.666666666666667,7.285714285714286
16899,5.6,968595.0,1.0,Yohan Croizet,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.666666666666667,4.6,7.0,3.0,2.190890230020663,5.333333333333333,0.4,0.2,0.0,2.125,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222222222222222,4.222222222222222
16900,8.4,968595.0,1.0,Gerso Fernandes,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,8.666666666666666,6.8,21.0,2.0,8.10555365166378,3.3333333333333335,0.4,0.4,0.2,5.375,5.8,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,5.2
16903,7.0,968595.0,1.0,Jimmy Medranda,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,5.333333333333333,7.2,13.0,3.0,4.024922359499621,8.0,0.8,1.0,1.4,7.375,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.303030303030303,6.25
16905,6.0,968595.0,1.0,Khiry Shelton,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.333333333333333,3.8,8.0,2.0,2.489979919597747,3.0,1.0,0.0,0.0,3.0,5.8,4.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3125,3.3076923076923075
16907,6.8,968595.0,1.0,Daniel Salloi,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.666666666666667,5.0,9.0,2.0,3.2403703492039315,10.666666666666666,0.8,0.0,0.0,5.625,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.371428571428571,6.045454545454546
16909,5.5,968595.0,1.0,Jaylin Lindsey,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,4.0,3.2,6.0,2.0,1.6431676725154982,2.6666666666666665,0.4,0.6,0.6,5.625,6.2,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5
16912,5.5,968595.0,1.0,Wan Kuzain Wan Kamal,31.0,2018.0,0,3.0,1.2,2.6666666666666665,1.0,421,2.0,3.75,9.0,1.0,3.774917217635375,5.0,0.0,0.0,0.5,3.0,6.6,5.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.75,3.75
